distrito,mean_meters,advertised_rent_time,advertised_sell_time,size_rent,size_sell,€/meter_rent,€/meter_sell,apartments,RB,PER,change_2014_2024_sell,change_2014_2024_rent,change_2021_2024_sell,change_2021_2024_rent,sell,rent,revaluation,PER_adjusted,norm_revaluation,norm_RB,inverse_PER,norm_PER
torrejon-de-ardoz,80.0,1.5267094017094016,1.8085470085470086,26.0,78.0,15.082553840828457,2595.0442193634617,52840,6.97447252495515,14.33800185493498,0.0386139620243075,0.0693407584476672,0.157822617373913,0.341797866937532,207603.53754907695,1206.6043072662765,1697204.9095794866,7.070116218369391,0.00015057426936502117,0.5178981581402634,0.0697447252495515,0.5178981581402633
torrejon-de-ardoz,100.0,1.5651234567901235,1.8481750645994832,9.0,86.0,11.891618796087297,2632.912547118308,52840,5.419831574323667,18.45075785634148,0.0386139620243075,0.0693407584476672,0.157822617373913,0.341797866937532,263291.2547118308,1189.1618796087296,3932602.9499321706,8.30820340230164,0.0003488964782899898,0.4024563549041612,0.05419831574323667,0.40245635490416115
torrejon-de-ardoz,120.0,1.3555555555555554,1.809480122324159,6.0,109.0,9.06650976629894,2394.6409908313135,52840,4.543399933942389,22.009948816728578,0.0386139620243075,0.0693407584476672,0.157822617373913,0.341797866937532,287356.9188997576,1087.981171955873,7230685.283757975,9.223805481565105,0.0006414989418573074,0.3373758300809263,0.045433999339423894,0.33737583008092625
torrelodones,50.0,0.0,1.6333333333333333,0.0,1.0,0.0,5936.170212765957,8893,0.0,0.0,0.06992205006686919,0.0507875011491283,0.247781185318437,0.150661545027742,296808.5106382979,0.0,296808.5106382979,0.0,2.6332544985245772e-05,0.0,0.0,0.0
torrelodones,80.0,1.1666666666666667,1.0175925925925926,1.0,3.0,16.86046511627907,2594.4860614192007,8893,7.798291322662779,12.823321912761568,0.06992205006686919,0.0507875011491283,0.247781185318437,0.150661545027742,207558.88491353605,1348.8372093023256,3547769.54416777,5.458434435433988,0.00031475445538328933,0.5790718506951495,0.07798291322662779,0.5790718506951495
torrelodones,100.0,1.275,3.0,4.0,1.0,14.7819403714565,3396.2264150943397,8893,5.222952264581297,19.146259612238023,0.06992205006686919,0.0507875011491283,0.247781185318437,0.150661545027742,339622.641509434,1478.1940371456499,23533581.667544596,6.897161175410358,0.002087875096950175,0.3878368361482025,0.052229522645812966,0.3878368361482025
torrelodones,120.0,2.072853535353535,2.826349487785658,11.0,141.0,12.284743384706223,2959.5624685305697,8893,4.981037642691406,20.076138181113397,0.06992205006686919,0.0507875011491283,0.247781185318437,0.150661545027742,355147.4962236684,1474.1692061647468,30234112.119288523,7.074822585684842,0.0026823392488240917,0.36987316410624,0.049810376426914056,0.36987316410624
tres-cantos,30.0,1.2097222222222221,0.0,2.0,0.0,30.546279491833033,0.0,19658,0.0,0.0,0.052388507034082904,0.0425092313746849,0.202017047229115,0.21232718004170897,0.0,916.388384754991,0.0,-1.0,0.0,0.0,0.0,0.0
tres-cantos,50.0,1.8111111111111111,10.0,3.0,1.0,19.96124719844396,2842.1052631578946,19658,8.428082150454118,11.865095547818296,0.052388507034082904,0.0425092313746849,0.202017047229115,0.21232718004170897,142105.26315789472,998.062359922198,1261122.8287256823,5.646041648731149,0.00011188551685368839,0.6258377542899686,0.08428082150454118,0.6258377542899685
tres-cantos,80.0,1.4837962962962963,2.3583333333333334,9.0,4.0,15.185637602814609,4165.682028974148,19658,4.374497380412186,22.859769089763983,0.052388507034082904,0.0425092313746849,0.202017047229115,0.21232718004170897,333254.56231793185,1214.8510082251687,22362202.90310503,8.380311950543833,0.001983951580932955,0.3248337602590881,0.04374497380412186,0.32483376025908806
